City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
478,Nome,US,64.50,-165.41,62.67,46,0,12.66,clear sky
479,Areka,ET,7.07,37.70,65.43,83,100,1.95,moderate rain
480,Berdigestyakh,RU,62.10,126.70,86.81,46,70,5.75,broken clouds
481,Ogdensburg,US,44.69,-75.49,63.12,89,0,0.0,mist
482,Brockville,CA,44.58,-75.68,64.44,85,100,4.18,overcast clouds
483,Nianzishan,CN,47.52,122.88,78.15,67,88,8.03,overcast clouds
484,Kapoeta,SS,4.77,33.59,79.47,54,100,14.63,overcast clouds
485,Lorengau,PG,-2.02,147.27,82.09,79,17,10.89,few clouds
486,Henties Bay,NA,-22.12,14.28,72.55,29,0,20.74,clear sky
487,Quatre Cocos,MU,-20.21,57.76,76.08,64,15,17.45,few clouds
488,Hambantota,LK,6.12,81.12,93.54,59,20,17.27,few clouds
489,Basse,DE,52.55,9.51,62.35,88,40,12.66,scattered clouds
490,Yazykovo,RU,55.22,56.14,69.64,71,36,7.27,scattered clouds
491,Litovko,RU,49.24,135.17,76.08,70,94,4.81,overcast clouds
492,Sitka,US,57.05,-135.33,57.09,82,75,0.0,broken clouds
493,Kuala Kedah,MY,6.10,100.30,89.58,70,20,6.91,few clouds
494,Perth,AU,-31.93,115.83,69.1,49,40,5.75,scattered clouds
495,Dwarka,IN,22.24,68.97,84.65,83,100,21.97,overcast clouds
496,Gondar,ET,12.60,37.47,63.7,72,63,4.18,broken clouds
497,Virginia Beach,US,36.85,-75.98,74.01,95,40,0.0,scattered clouds
498,Venezuela,VE,8.00,-66.00,74.57,94,100,14.29,overcast clouds
499,Belmonte,BR,-15.86,-38.88,70.99,83,44,6.71,scattered clouds
500,Cuamba,MZ,-14.80,36.54,67.95,52,1,11.45,clear sky
501,Pennagaram,IN,12.13,77.90,85.39,44,100,17.87,overcast clouds
502,Bima,ID,-8.47,118.72,83.46,71,59,6.8,broken clouds
503,Manaure,CO,11.78,-72.44,79.21,81,1,10.36,clear sky
504,Keuruu,FI,62.27,24.70,54.81,83,99,6.55,light rain
505,Solton,RU,52.84,86.48,72.18,59,15,5.48,light rain
506,Niteroi,BR,-22.88,-43.10,71.2,46,0,2.3,clear sky
507,Penzance,GB,50.12,-5.54,59.68,70,100,9.57,overcast clouds
508,Kodinsk,RU,58.69,99.18,67.53,50,100,3.56,overcast clouds
509,Saint Anthony,US,45.02,-93.22,74.98,86,0,5.75,clear sky
510,Mana,GF,5.66,-53.78,74.44,93,43,3.8,scattered clouds
511,Gafanha Da Encarnacao,PT,40.62,-8.73,69.06,72,91,2.66,overcast clouds
512,Cabinda,AO,-5.55,12.20,71.74,94,75,0.0,broken clouds
513,Harper,LR,4.38,-7.72,74.77,88,100,8.41,light rain
514,Vanavara,RU,60.34,102.28,66.79,52,98,5.86,overcast clouds
515,Diveyevo,RU,55.04,43.24,69.87,62,27,5.01,scattered clouds
516,Jiexiu,CN,37.02,111.91,87.31,53,91,7.78,overcast clouds
517,Eureka,US,40.80,-124.16,60.19,83,18,1.01,few clouds
518,Yinchuan,CN,38.47,106.27,91.42,19,65,3.67,broken clouds
519,Bonfim,BR,3.08,-59.95,73.06,91,48,3.27,scattered clouds
520,Talnakh,RU,69.49,88.40,70.21,35,24,7.27,few clouds
521,Thunder Bay,CA,48.40,-89.32,57.18,94,20,3.44,few clouds
522,Vagur,FO,61.47,-6.81,48.87,95,100,19.13,light rain
523,Biloela,AU,-24.42,150.50,64.45,55,39,9.37,scattered clouds
524,Daru,PG,-9.08,143.21,76.64,73,100,14.2,overcast clouds
525,Haifa,IL,32.82,34.99,83.21,65,40,6.91,scattered clouds
526,Tapiramuta,BR,-11.85,-40.79,60.53,95,100,5.37,overcast clouds
527,Madras,IN,13.09,80.28,93.96,61,40,11.5,scattered clouds
528,Sola,VU,-13.88,167.55,75.87,88,100,6.91,overcast clouds
529,Eydhafushi,MV,5.10,73.07,82.98,72,75,10.31,broken clouds
530,Puyo,EC,-1.47,-77.98,64.89,97,100,2.59,light rain
531,Fort Nelson,CA,58.81,-122.70,65.79,68,75,2.3,broken clouds
532,Hachinohe,JP,40.50,141.50,66.38,94,100,12.66,shower rain
533,Coaldale,CA,49.72,-112.62,68.99,49,0,13.8,clear sky
534,Malibu,US,34.01,-118.81,77.23,95,86,5.3,overcast clouds
535,Sfantu Gheorghe,RO,45.87,25.78,76.82,48,73,3.13,broken clouds
536,Codrington,AU,-38.27,141.97,51.55,56,100,21.27,moderate rain
537,Beloha,MG,-25.17,45.05,73.33,57,14,17.56,few clouds
538,Saint-Pierre,RE,-21.34,55.48,74.28,68,75,20.71,broken clouds
539,Sydney,AU,-33.87,151.21,60.31,59,0,4.61,clear sky
540,Ilam,NP,26.92,87.92,82.92,70,65,6.49,broken clouds
541,Charters Towers,AU,-20.10,146.27,67.26,57,56,14.83,broken clouds
542,Mangrol,IN,21.12,70.12,83.97,82,52,24.47,broken clouds
543,Mosquera,CO,4.71,-74.23,50.09,100,40,3.44,scattered clouds
544,Bahile,PH,10.00,118.79,87.67,74,98,2.59,overcast clouds
545,Nyurba,RU,63.28,118.33,73.62,88,100,8.03,moderate rain
546,Mount Pleasant,US,32.79,-79.86,80.98,92,40,3.0,scattered clouds
547,Piacabucu,BR,-10.41,-36.43,72.54,84,55,9.42,broken clouds
548,Lunao,PH,8.85,125.06,84.36,84,78,2.98,light rain
549,Terrace Bay,CA,48.78,-87.10,46.74,91,13,2.68,few clouds
550,San Cristobal,VE,7.77,-72.22,62.83,96,27,1.95,scattered clouds
551,Nuuk,GL,64.18,-51.72,38.01,100,100,13.8,overcast clouds
552,Taree,AU,-31.90,152.47,58.1,72,100,1.5,overcast clouds
553,Maniitsoq,GL,65.42,-52.90,39.92,87,100,12.21,overcast clouds
554,Ballina,AU,-28.87,153.57,61.32,75,0,9.91,clear sky
555,Peterhead,GB,57.51,-1.80,53.46,77,97,2.8,overcast clouds
556,Montepuez,MZ,-13.13,39.00,71.51,40,6,10.13,clear sky
557,Launceston,AU,-41.45,147.17,51.44,84,100,18.41,overcast clouds
558,Hazaribag,IN,23.98,85.35,88.56,54,78,14.41,broken clouds
559,Palma Gil,PH,7.64,125.63,81.45,89,100,4.45,overcast clouds
560,Vieux-Habitants,GP,16.06,-61.77,78.37,82,79,13.44,broken clouds
561,Hirara,JP,24.80,125.28,89.87,79,75,13.8,broken clouds
562,Suntar,RU,62.14,117.63,77.38,75,34,9.66,light rain
563,Mahebourg,MU,-20.41,57.70,75.25,64,40,14.97,scattered clouds
564,Verkhnevilyuysk,RU,63.45,120.32,76.59,79,92,10.36,light rain
565,Ayagoz,KZ,47.97,80.44,89.31,18,94,10.6,overcast clouds
566,Bethanien,NA,-26.50,17.16,58.44,26,0,5.75,clear sky
567,Meulaboh,ID,4.14,96.13,86.13,65,34,7.54,scattered clouds
568,Umba,RU,66.69,34.34,57.7,91,100,3.36,light rain
569,Ambovombe,MG,-25.17,46.08,71.1,68,6,17.18,clear sky
570,Makat,KZ,47.65,53.35,90.48,21,12,4.63,few clouds
571,Coquimbo,CL,-29.95,-71.34,44.33,93,20,10.36,few clouds
572,Cranbrook,CA,49.50,-115.77,73.24,38,0,11.5,clear sky
573,Azul,AR,-36.78,-59.86,45.34,78,100,17.72,overcast clouds
574,Beaverlodge,CA,55.22,-119.44,58.35,94,59,2.3,broken clouds
575,Port Blair,IN,11.67,92.75,78.84,94,100,9.22,moderate rain
576,Sao Jose Da Coroa Grande,BR,-8.90,-35.15,73.87,87,21,10.71,few clouds
577,Moa,CU,20.66,-74.94,78.91,85,98,8.08,overcast clouds
578,Kuzino,RU,57.02,59.44,70.88,63,99,8.16,overcast clouds
579,Asyut,EG,27.18,31.18,82.58,28,0,13.44,clear sky
580,Raga,SS,8.46,25.68,76.95,73,66,1.25,broken clouds
581,Linxia,CN,35.60,103.21,66.27,69,100,0.63,overcast clouds
582,Polyarnyy,RU,69.20,33.45,56.59,93,100,15.03,overcast clouds
583,Moundou,TD,8.57,16.08,73.92,90,100,2.44,overcast clouds
584,Keningau,MY,5.34,116.16,91.81,44,62,4.18,broken clouds
585,Calama,CL,-22.47,-68.93,39.69,35,0,11.5,clear sky
586,Ingham,US,42.60,-84.38,65.82,97,100,0.0,mist
587,Maningrida,AU,-12.07,134.27,80.02,56,85,13.31,overcast clouds
588,Tarpa,HU,48.10,22.54,72.68,37,1,6.6,clear sky
589,Komsomolskiy,UZ,40.43,71.72,93.92,20,0,9.22,clear sky
590,San Carlos De Bariloche,AR,-41.15,-71.31,20.95,86,20,6.91,few clouds
591,Sabha,LY,27.04,14.43,82.53,26,0,12.15,clear sky
592,Mabaruma,GY,8.20,-59.78,72.1,99,80,2.01,broken clouds
593,Masterton,NZ,-40.96,175.66,42.89,92,8,2.39,clear sky
594,Porto Murtinho,BR,-21.70,-57.88,83.48,34,100,11.92,overcast clouds
595,Tres Barras,BR,-26.11,-50.32,57.38,85,100,3.13,overcast clouds
596,Price,US,39.60,-110.81,68.11,63,0,6.91,clear sky
597,Gao,ML,16.64,1.64,87.73,49,100,14.94,overcast clouds
598,Quelimane,MZ,-17.88,36.89,66.15,94,75,4.61,broken clouds
599,Cabo Rojo,PR,18.09,-67.15,79.68,89,0,8.1,clear sky
600,Petushki,RU,55.93,39.46,68.76,51,0,6.42,clear sky
601,Casablanca,MA,33.59,-7.62,71.94,83,100,2.3,overcast clouds
602,Huilong,CN,31.81,121.66,79.32,89,100,5.79,moderate rain
603,Lamesa,US,32.74,-101.95,79.52,36,0,12.86,clear sky
604,Foz,ES,43.57,-7.25,72.12,67,100,2.86,overcast clouds
605,Saskylakh,RU,71.92,114.08,66.18,39,98,4.43,overcast clouds
606,Mattawa,US,46.74,-119.90,62.6,37,0,13.51,clear sky
607,Camana,PE,-16.62,-72.71,59.27,82,90,10.8,overcast clouds
608,Ruwi,OM,23.60,58.55,89.29,61,100,7.25,overcast clouds
609,Buala,SB,-8.14,159.59,81.7,75,99,7.07,overcast clouds
610,Kitui,KE,-1.37,38.01,70.61,57,50,9.42,scattered clouds
611,Praia,CV,14.92,-23.51,73.94,83,20,6.91,few clouds
612,Suihua,CN,46.64,127.00,77.92,60,46,15.08,scattered clouds
613,Tambopata,PE,-12.73,-69.18,73.69,79,100,2.15,overcast clouds
614,Plaisance-Du-Touch,FR,43.57,1.30,69.6,78,0,3.44,clear sky
615,Pacifica,US,37.61,-122.49,61.23,94,20,11.5,mist
616,Ukiah,US,39.15,-123.21,69.69,66,0,0.0,clear sky
617,Noyabrsk,RU,63.20,75.45,64.13,43,100,14.05,overcast clouds
618,Sabalgarh,IN,26.25,77.40,94.78,45,100,12.82,overcast clouds
619,Liverpool,GB,53.41,-2.98,60.75,81,75,4.61,broken clouds
620,Strezhevoy,RU,60.73,77.59,62.85,67,100,4.23,overcast clouds
621,Tutoia,BR,-2.76,-42.27,76.28,88,11,7.09,few clouds
622,Bilibino,RU,68.05,166.44,64.83,49,90,15.41,overcast clouds
623,Riberalta,BO,-10.98,-66.10,73.9,82,91,2.64,overcast clouds
624,Gawler,AU,-34.60,138.73,62.35,57,86,14.65,overcast clouds
625,Bandundu,CD,-3.32,17.37,80.4,50,7,5.7,clear sky
626,Goderich,CA,43.75,-81.72,68.32,56,100,4.61,overcast clouds
627,Superior,US,46.72,-92.10,70.77,91,0,0.0,clear sky
628,Zhuhai,CN,22.28,113.57,92.98,75,20,14.97,few clouds
629,Nelidovo,RU,56.22,32.78,56.39,87,79,9.22,light rain
630,Samana,DO,19.21,-69.34,77.7,86,98,10.54,overcast clouds
631,Wau,SS,7.70,28.00,80.08,68,33,1.95,scattered clouds
632,Batemans Bay,AU,-35.72,150.18,51.1,52,100,9.15,overcast clouds
633,Tazovskiy,RU,67.47,78.70,63.95,49,22,10.13,few clouds
634,Pangody,RU,65.85,74.49,71.73,32,17,8.88,few clouds
635,Chumikan,RU,54.72,135.31,57.54,88,87,9.51,overcast clouds
636,Siva,EG,29.20,25.52,82.35,47,0,8.86,clear sky
637,Paracuru,BR,-3.41,-39.03,75.11,86,25,9.15,scattered clouds
638,Vardo,NO,70.37,31.11,55.38,76,20,25.32,few clouds
639,Baculin,PH,7.45,126.58,80.04,86,100,5.73,heavy intensity rain
640,Kamaishi,JP,39.27,141.88,71.2,99,100,1.36,light rain
641,Boende,CD,-0.22,20.87,79.68,70,92,3.0,overcast clouds
642,Tefe,BR,-3.35,-64.71,72.95,98,97,2.59,overcast clouds
643,Kavieng,PG,-2.57,150.80,83.12,71,27,6.04,scattered clouds
644,Bacolod,PH,10.67,122.95,84.43,77,100,2.44,light rain
645,Carbonia,IT,39.17,8.52,75.85,36,0,1.97,clear sky
646,Abu Dhabi,AE,24.47,54.37,104.02,35,0,6.91,clear sky
647,Awjilah,LY,29.11,21.29,82.08,39,0,8.9,clear sky
648,Mao,ES,39.89,4.27,77.56,83,0,3.44,clear sky
649,Rybnaya Sloboda,RU,55.46,50.14,73.13,62,5,9.46,clear sky
650,Jamame,SO,0.07,42.75,80.85,67,66,15.57,light rain
651,Tilichiki,RU,60.47,166.10,56.19,76,56,10.65,broken clouds
652,Gander,CA,48.97,-54.59,55.53,93,100,9.22,overcast clouds
653,Nalut,LY,30.33,10.85,82.24,26,0,13.47,clear sky
654,Morros,BR,-9.45,-46.30,65.34,52,5,3.42,clear sky
655,Qeshm,IR,26.96,56.27,96.69,54,100,4.97,overcast clouds
656,Rupert,US,42.62,-113.68,73.35,53,0,4.61,clear sky
657,Okoneshnikovo,RU,54.84,75.08,71.35,55,100,5.82,overcast clouds
658,Dauphin,CA,51.15,-100.05,69.94,88,75,3.44,broken clouds
659,Pulandian,CN,39.40,121.97,82.56,62,41,10.94,scattered clouds
660,Zeya,RU,53.75,127.27,77.45,64,98,1.28,overcast clouds
661,Binga,ZW,-17.62,27.34,66.96,36,79,7.16,broken clouds
662,Nemuro,JP,43.32,145.57,61.59,88,100,11.48,light rain
663,Wolgast,DE,54.05,13.77,56.86,87,93,16.98,overcast clouds
664,Kimbe,PG,-5.55,150.14,81.09,78,80,9.35,broken clouds
665,Norashen,AM,40.00,44.59,87.33,24,0,4.45,clear sky
666,San Policarpo,PH,12.18,125.51,85.78,69,34,6.98,scattered clouds
667,Inverell,AU,-29.78,151.12,49.01,60,0,4.14,clear sky
668,Teguldet,RU,57.31,88.17,71.65,43,45,1.45,scattered clouds
669,Karnobat,BG,42.65,26.98,73.24,33,0,4.27,clear sky
670,Hami,CN,42.80,93.45,95.85,7,100,5.48,overcast clouds
671,Yabassi,CM,4.46,9.97,73.56,97,100,1.05,light rain
672,Saint-Georges,GD,12.06,-61.75,79.5,83,100,14.58,overcast clouds
673,Behbahan,IR,30.60,50.24,109.13,5,0,15.55,clear sky
674,Marawi,PH,8.00,124.29,74.61,91,100,2.51,light rain
675,Troitsko-Pechorsk,RU,62.71,56.20,75.07,79,100,3.71,moderate rain
676,Pangkalanbuun,ID,-2.68,111.62,86.31,67,99,5.17,light rain
677,Whyalla,AU,-33.03,137.58,67.89,32,47,17.27,scattered clouds
678,Hastings,GB,50.86,0.57,65.91,70,90,9.37,overcast clouds
679,Glens Falls,US,43.31,-73.64,63.52,92,100,0.63,overcast clouds
680,Kenai,US,60.55,-151.26,55.49,97,100,12.66,light rain
681,Wewak,PG,-3.55,143.63,81.64,80,100,8.97,overcast clouds
682,Fairbanks,US,64.84,-147.72,57.54,92,100,10.36,light rain
683,Pasighat,IN,28.07,95.33,95.56,57,18,5.48,few clouds
684,Wum,CM,6.38,10.07,65.98,96,100,1.77,light rain
685,Pavlovka,RU,52.69,47.14,75.79,50,0,6.91,clear sky
686,Bend,US,44.06,-121.32,67.28,52,0,4.61,clear sky
687,Havre-Saint-Pierre,CA,50.23,-63.60,50.0,100,0,4.61,clear sky
688,New London,US,41.48,-72.07,67.86,78,0,0.0,clear sky
689,Puerto Escondido,MX,15.85,-97.07,78.6,85,100,6.24,overcast clouds
690,Tual,ID,-5.67,132.75,79.72,81,52,20.07,broken clouds
691,Ternate,ID,0.80,127.40,81.14,77,100,9.53,overcast clouds
692,Zhangjiakou,CN,40.81,114.88,91.45,27,42,6.2,scattered clouds
693,Balakovo,RU,52.03,47.80,78.26,48,0,6.15,clear sky
694,Catamarca,AR,-28.47,-65.79,38.77,95,99,7.0,light rain
695,Tromso,NO,69.65,18.96,55.38,82,75,4.61,broken clouds
696,Raub,MY,3.79,101.86,91.58,49,100,2.84,overcast clouds
697,Comodoro Rivadavia,AR,-45.87,-67.50,30.06,86,0,5.75,clear sky
698,Gardner,US,42.58,-72.00,63.84,86,0,0.0,clear sky
699,Beoumi,CI,7.67,-5.58,71.76,94,100,6.85,overcast clouds
700,Inuvik,CA,68.35,-133.72,57.96,58,40,8.05,scattered clouds
701,Padang,ID,-0.95,100.35,87.85,66,11,6.67,moderate rain
702,Juba,SS,4.85,31.58,70.23,96,100,2.44,light rain
703,Itoman,JP,26.12,127.67,88.18,79,75,8.05,broken clouds
704,Sibut,CF,5.72,19.07,75.74,85,78,0.72,broken clouds
705,Aketi,CD,2.74,23.78,75.81,88,87,3.13,overcast clouds
706,Zhigansk,RU,66.77,123.37,68.76,41,61,16.96,broken clouds
707,Greenville,US,35.61,-77.37,73.56,97,0,0.0,mist
708,Turbat,PK,26.00,63.04,96.75,44,44,2.75,scattered clouds
709,Riyadh,SA,24.69,46.72,100.54,7,88,18.97,overcast clouds
710,Menongue,AO,-14.66,17.69,59.65,37,1,8.63,clear sky
711,Mattru,SL,7.62,-11.83,72.73,97,75,2.42,broken clouds
712,Manjacaze,MZ,-24.71,33.88,67.17,77,73,9.35,light rain
713,Ko Samui,TH,9.54,99.94,89.51,58,20,9.22,few clouds
714,Visakhapatnam,IN,17.69,83.21,84.09,79,75,5.75,mist
715,Vila,PT,42.03,-8.16,54.48,51,75,1.5,broken clouds
716,Fortuna,US,40.60,-124.16,59.92,91,100,3.87,overcast clouds
717,Uige,AO,-7.61,15.06,70.21,60,0,3.65,clear sky
718,Hovd,MN,48.01,91.64,74.7,21,3,9.17,clear sky
719,Verkh-Usugli,RU,52.70,115.17,62.46,95,100,2.51,overcast clouds
